source,target,weight
52,37,0.6245674847740368
52,54,0.6198362537001112
52,67,0.5715323773395646
52,111,0.6179008907614668
52,150,0.6439375787623736
52,152,0.6205154473217193
52,153,0.5760865785906083
52,199,0.6220245134531497
52,211,0.6204269424449981
52,284,0.5489459795670788
53,13,0.4789694417639184
53,15,0.36641031967279714
53,34,0.48333810470669863
53,42,0.49300149019302536
53,59,0.48869252657962814
53,75,0.32530874298385737
53,96,0.47884792064832654
53,119,0.4787790922487988
53,130,0.4833843316754414
53,142,0.32970195596969565
53,160,0.4821961898446765
53,161,0.4579644124963916
53,179,0.4802175252148322
53,197,0.44628784973262897
53,236,0.40772385886676593
53,245,0.4845214768357471
54,11,0.5831067564837774
54,12,0.6683288083066468
54,13,0.6221430180930676
54,14,0.6910058134590815
54,19,0.6980843249196669
54,27,0.6774185141878034
54,28,0.7203176002908537
54,32,0.6861308647048301
54,33,0.7080956727838005
54,36,0.6776229492943233
54,46,0.675517892862816
54,49,0.6602822758765405
54,50,0.7063443837554
54,51,0.6470835086320056
54,52,0.6198362537001112
54,58,0.5825885723681267
54,59,0.5981826364438771
54,63,0.7089844062256719
54,64,0.5531707956798281
54,65,0.6040705154035375
54,91,0.6646363679908115
54,94,0.6728849090459573
54,95,0.6287057452371504
54,102,0.6083142856523236
54,103,0.6113347796345966
54,108,0.6004377289344881
54,111,0.7178060150891741
54,130,0.6139703309047498
54,147,0.71160036939277
54,150,0.7010829366167443
54,152,0.7180340501893242
54,156,0.663876952600935
54,158,0.6045790156764189
54,160,0.6513191942614601
54,164,0.6183029091545488
54,167,0.6389481389416638
54,168,0.653556280838651
54,173,0.6460261917818988
54,179,0.5577117387240775
54,180,0.6686577914802219
54,181,0.6224000061008309
54,199,0.7080283193970274
54,201,0.5877067845396342
54,202,0.5690605205162964
54,209,0.6601988526916982
54,221,0.6458931802817323
54,231,0.6158542777434839
54,250,0.6779565720644698
54,252,0.6090196697148635
54,253,0.7194946345395861
54,258,0.5845617478076807
54,284,0.5385018537188976
54,294,0.5493726797248822
55,43,0.3278337324441015
55,56,0.3488486497999655
55,57,0.33191240938523237
55,89,0.34017543883168405
55,129,0.10303905917023624
55,161,0.32276258216730674
55,197,0.32267016204279203
55,200,0.32202030912010193
55,227,0.3349241521743001
55,248,0.20381050446355253
55,251,0.32268050845155066
55,299,0.3339155449541109
56,55,0.3488486497999655
56,57,0.5312848457570046
56,58,0.5252716978316896
56,59,0.5251465905936937
56,101,0.45356571534485624
56,103,0.5272433579248481
56,109,0.43454970505635443
56,120,0.4017675497756783
56,158,0.5253467903381012
56,159,0.5172948033442669
56,163,0.4636480664129148
56,166,0.5208300402740453
56,180,0.5136855210955641
56,182,0.38188039702495014
56,201,0.5145754829787497
56,214,0.5141513290454828
56,242,0.44676962591520303
56,254,0.4398310823510699
57,25,0.45966876950485575
57,55,0.33191240938523237
57,56,0.5312848457570046
57,58,0.5312678729556104
57,59,0.543837009186456
57,62,0.3018584312198222
57,91,0.5321200862778955
57,103,0.5389209173335957
57,108,0.5370252215809072
57,130,0.5338122584197891
57,158,0.5515048729016137
57,160,0.5327370162068705
57,164,0.5430519492013494
57,177,0.39164218787641003
57,182,0.3869267656509462
57,216,0.4136957993040571
57,225,0.4096897609579282
58,10,0.48863104422182113
58,25,0.45747018893290453
58,28,0.5773957107054996
58,31,0.5493554833044736
58,47,0.5754739843589576
58,49,0.5801153009821726
58,54,0.5825885723681267
58,56,0.5252716978316896
58,57,0.5312678729556104
58,73,0.4925166532445393
58,94,0.5815350405640971
58,95,0.5795721751368075
58,104,0.4944284772034649
58,108,0.5867374119040218
58,118,0.46198033100927555
58,155,0.5406349977657118
58,158,0.6235372290067657
58,162,0.5960123907262926
58,163,0.4593548169007773
58,166,0.5751818246792771
58,168,0.5818030662840634
58,180,0.6175871123730006
58,200,0.5361562659030287
58,245,0.5384507266247703
58,291,0.4484181194088616
59,9,0.5163674129722119
59,10,0.49958011546905984
59,12,0.5920890182635175
59,19,0.5901935618908591
59,24,0.4789236334903092
59,43,0.5019571410034644
59,50,0.5909999707505371
59,53,0.48869252657962814
59,54,0.5981826364438771
59,56,0.5251465905936937
59,57,0.543837009186456
59,68,0.5145509000930963
59,91,0.6036490240727334
59,94,0.5966843509602152
59,99,0.5540321658627394
59,107,0.5595117733377516
59,157,0.5518903959328895
59,160,0.6078028663916515
59,168,0.588360210994017
59,178,0.5017182227049161
59,180,0.5912535952276061
59,192,0.4405157170008891
59,193,0.48991987592490155
59,200,0.5481098626750863
59,208,0.5519075827350493
59,214,0.5675088213778202
59,231,0.6063956967572198
59,234,0.4216522215542871
59,239,0.42571417514843307
59,244,0.5288107495151824
59,245,0.53654797259296
59,291,0.44885229994824755
60,35,0.43392235034614574
60,38,0.42702733562548273
60,41,0.41843101086459583
60,82,0.3594509187291267
60,88,0.4244997307192143
60,97,0.278958170834049
60,118,0.4094295336225245
60,134,0.17781873719619615
60,149,0.3270797155369335
60,155,0.40577368449142714
60,159,0.42628234500855877
60,192,0.41578948758692963
60,195,0.30905868638629186
60,210,0.2501869621102094
60,247,0.4352468353612675
60,296,0.4238397577584624
61,79,0.02510102984477126
61,80,0.06186274264787073
61,81,0.04695732188722571
61,83,0.060066603483574156
61,84,0.061945143873558865
61,129,0.05643017445629529
61,145,0.06210881579234074
61,146,0.06128313028999835
61,226,0.06053281662819381
61,241,0.05759764558900217
61,248,0.05617277290031428
61,265,0.04016018206534265
61,297,0.051190357087988685
62,47,0.2991965753267988
62,57,0.3018584312198222
62,80,0.08787951009128768
62,83,0.13810443670534217
62,84,0.1411386327601895
62,86,0.08880503661715466
62,90,0.3074782108069712
62,100,0.3030010826920815
62,101,0.30800119751287264
62,129,0.11179906536932536
62,145,0.1339116562917539
62,146,0.16154811071120873
62,228,0.3280419929374277
62,242,0.2986743527623445
62,254,0.30516370091213335
62,291,0.30381985739682954
62,296,0.3026791659807956
63,14,0.715417353856793
63,32,0.683554268517937
63,33,0.7278116613064589
63,36,0.6824484055282136
63,37,0.7311699268288911
63,40,0.806883393540964
63,50,0.6936876947213194
63,54,0.7089844062256719
63,111,0.6971098112518206
63,147,0.7542173757343753
63,150,0.712244432339612
63,151,0.8184421524726416
63,152,0.809937693996252
63,172,0.8239433698530968
63,199,0.8042363304036427
63,211,0.7426691959020822
63,220,0.6268121470804896
63,253,0.741526276809382
64,27,0.5535222205942727
64,28,0.5703992201694137
64,32,0.5556615938759641
64,34,0.5211771262903276
64,54,0.5531707956798281
64,110,0.5168187213065725
64,111,0.5547182845391059
64,123,0.4965916007320822
64,128,0.49528466610288047
64,130,0.5560671719000793
64,140,0.484598431179067
64,160,0.5679867191941855
64,161,0.4488096055444764
64,168,0.5555116069875868
64,180,0.5715050399434158
64,250,0.5586685527303099
64,267,0.422925822837078
64,272,0.44383619636227395
64,277,0.4949781365755836
65,10,0.48374532460492087
65,12,0.6100454162310132
65,14,0.6036487056064689
65,47,0.5536277840882956
65,50,0.6059915051034335
65,54,0.6040705154035375
65,70,0.5683203714839418
65,71,0.5777073364715969
65,72,0.4688439104824972
65,111,0.6327906744726944
65,162,0.6066748249667313
65,168,0.6123834909729298
65,180,0.6038406473746334
65,181,0.6021368658740226
65,253,0.6068000268398532
66,4,0.19876824147144065
66,35,0.43199119815753045
66,38,0.4026685170717942
66,73,0.3977509487928049
66,89,0.3983573379945102
66,90,0.4087999457123635
66,120,0.39926257045710567
66,140,0.40326259356984634
66,169,0.400456284146498
66,216,0.3935050601543514
66,217,0.4062764172657303
66,226,0.12548565561368355
66,248,0.1995396511533115
67,19,0.5695396624165875
67,32,0.5741419856584217
67,52,0.5715323773395646
67,87,0.35444761039678657
67,91,0.5675178658221002
67,92,0.5194341330980267
67,150,0.5687625503490255
67,153,0.5655572902495173
67,209,0.5660871539490443
67,211,0.5729493104784467
67,218,0.5646692548182913
67,237,0.2728179963861753
67,250,0.5767544951145696
68,5,0.39423678336191703
68,23,0.5068896210443277
68,39,0.44271005838972466
68,59,0.5145509000930963
68,88,0.4690081641706797
68,95,0.5033614284937484
68,103,0.4988826919737703
68,108,0.5028267797445335
68,126,0.34730170776806546
68,133,0.37145868277159694
68,158,0.4994059747121528
68,160,0.49624469576524655
68,164,0.49683597388776285
68,171,0.34900364216869617
68,189,0.32768265759429194
68,192,0.4388825749437785
68,194,0.39251931576417365
68,231,0.49821817300716087
68,236,0.3952395485640845
68,244,0.5456963937371769
68,246,0.36288525656430504
68,278,0.30736104116962387
68,292,0.33384121227424923
69,5,0.402137549020509
69,12,0.5246136805245132
69,32,0.5181987793726721
69,49,0.510831678891916
69,72,0.4680259873700397
69,94,0.5233406298087419
69,135,0.36648618963834867
69,164,0.5210365201561358
69,167,0.5102804733581543
69,181,0.5080091949385791
69,186,0.5070344343193928
69,189,0.3068687307127968
69,237,0.29829986579302914
69,246,0.3572100305198096
69,252,0.5326864169290348
69,258,0.519013614432616
69,280,0.3822015043022483
69,287,0.3548755167472053
69,290,0.3701928262312316
70,25,0.4641122690760565
70,46,0.5499749138364453
70,51,0.5435867545189992
70,65,0.5683203714839418
70,72,0.4629641834517521
70,87,0.35051408947565055
70,94,0.5445193016934426
70,111,0.5502368099632042
70,130,0.5481881437924577
70,141,0.3266799728151545
70,156,0.5454797217968448
70,158,0.5532849638239089
70,162,0.5481273735397838
70,209,0.5546127589750475
70,238,0.2822185322016262
70,246,0.3633403291267705
70,287,0.36401043443354
71,13,0.5814890565157711
71,46,0.5828105979147644
71,50,0.5836624215353342
71,65,0.5777073364715969
71,94,0.5773590987248842
71,103,0.5803545756878864
71,104,0.4922980855271689
71,111,0.5731219726222213
71,128,0.48868513940795194
71,137,0.4103858224814182
71,168,0.5709788573990568
71,181,0.5724674259519393
71,227,0.45418528682100845
71,234,0.41970898580160404
71,250,0.5715687203451433
72,65,0.4688439104824972
72,69,0.4680259873700397
72,70,0.4629641834517521
72,154,0.4673654327170129
72,162,0.4835767140781343
72,181,0.4705291484423631
72,185,0.2576190647519944
72,189,0.32044475241980064
72,220,0.4940828697354436
72,237,0.271896977679165
72,244,0.4786808803318345
72,252,0.46654223649206455
72,258,0.4643112702660466
72,287,0.3527742701111601
73,30,0.3775344194839375
73,58,0.4925166532445393
73,66,0.3977509487928049
73,75,0.32953425240606193
73,95,0.5208874062472074
73,116,0.4924623107410891
73,119,0.5037929935145707
73,127,0.46135761720015245
73,128,0.5008826506005689
73,155,0.4964650957072302
73,159,0.4959768888555363
73,169,0.47929631561130903
73,183,0.36881475240087347
73,190,0.505499339816642
73,197,0.44620966838622034
73,201,0.5096407615696565
73,227,0.4543943182119131
73,247,0.5204907977238545
74,0,0.2979736862130038
74,35,0.459850948463668
74,38,0.4598805200221811
74,41,0.46834544087484975
74,48,0.4440966651270275
74,98,0.46161414869724426
74,122,0.4421059139480466
74,124,0.4498367048231663
74,125,0.450365407765183
74,132,0.40207371305346745
74,134,0.17168865643359044
74,155,0.4491725848016623
74,159,0.4408728510158775
74,269,0.33942545116753314
74,286,0.3314179608147667
75,4,0.19867379901090898
75,24,0.32476172693463246
75,53,0.32530874298385737
75,73,0.32953425240606193
75,76,0.21703380273323503
75,85,0.3312548601606634
75,86,0.08728299646192406
75,110,0.323254927727772
75,161,0.3356587632672207
75,179,0.32719931462616675
75,197,0.3346692972002664
75,261,0.32324434973378385
75,267,0.33060316291851943
75,301,0.3087402378627797
76,75,0.21703380273323503
76,81,0.05252217283316013
76,82,0.18590984564692783
76,86,0.09858444822939405
76,115,0.17410646985258943
76,131,0.10221654385646213
76,142,0.17334772437794094
76,148,0.17472681812684623
76,192,0.1723986736101917
76,196,0.16950331940133492
76,205,0.16762479137260425
76,213,0.16999893846404474
76,267,0.16963790722437877
76,297,0.10969128585107407
77,6,0.14878817818304668
77,26,0.2271144614364279
77,39,0.22356945883039903
77,105,0.23501466272857183
77,229,0.22592813914758797
77,239,0.22184436697567406
77,246,0.22116209104860923
77,274,0.2212782617357807
77,286,0.22850710390229326
77,292,0.22146766826507056
77,298,0.22015316883764027
78,6,0.16024565990705578
78,21,0.2118865073967359
78,26,0.21187302534935704
78,39,0.21747527427469085
78,126,0.21849950482603459
78,133,0.21155718504146379
78,230,0.22894611772783555
78,286,0.2134729094018749
78,290,0.2142200003571203
78,297,0.10282819764076119
78,298,0.21616073708647995
78,300,0.2190865410343241
79,61,0.02510102984477126
79,80,0.020127033992956928
79,81,0.023329733063183297
79,83,0.01936816840458955
79,84,0.022826709542370746
79,86,0.019946666558299322
79,145,0.021755803238146076
79,146,0.020108150964255236
79,248,0.01916506115303498
79,265,0.02481219018666937
80,0,0.08966070509712426
80,4,0.0846238077387612
80,61,0.06186274264787073
80,62,0.08787951009128768
80,79,0.020127033992956928
80,81,0.056500906194076064
80,82,0.08277052822578031
80,83,0.11321187199337938
80,84,0.10798614421244587
80,149,0.08833268038826216
80,196,0.08216968610081057
80,224,0.08819825701526976
80,226,0.1026162457572822
80,265,0.039641382263911396
80,281,0.05706638337098715
81,61,0.04695732188722571
81,76,0.05252217283316013
81,79,0.023329733063183297
81,80,0.056500906194076064
81,83,0.06268414727706452
81,84,0.07595028645764366
81,86,0.0666812855258063
81,145,0.045296073746361624
81,175,0.0453355737700497
81,226,0.0683803355339976
81,297,0.04965206453857111
82,30,0.35510673744598237
82,38,0.3591714737180849
82,60,0.3594509187291267
82,76,0.18590984564692783
82,80,0.08277052822578031
82,83,0.1471231556723669
82,84,0.14309000114505377
82,85,0.3563205509274826
82,86,0.08969480331464288
82,120,0.3547853187847807
82,127,0.36075413515718596
82,149,0.3057598739157234
82,155,0.36252819240705686
82,192,0.35810663992642233
82,205,0.35995904122163186
82,291,0.36485472065370467
83,0,0.14285417051644464
83,61,0.060066603483574156
83,62,0.13810443670534217
83,79,0.01936816840458955
83,80,0.11321187199337938
83,81,0.06268414727706452
83,82,0.1471231556723669
83,97,0.14120358124311055
83,149,0.14621518498022795
83,176,0.1395500691452529
83,177,0.1390790209282627
83,195,0.15581044216925222
83,210,0.14595525365076134
83,224,0.1432673043594782
83,241,0.0690151130859268
83,265,0.04545303367881893
83,281,0.05187823961816489
84,0,0.14278596856051265
84,61,0.061945143873558865
84,62,0.1411386327601895
84,79,0.022826709542370746
84,80,0.10798614421244587
84,81,0.07595028645764366
84,82,0.14309000114505377
84,86,0.10541828971226101
84,97,0.14009396362913537
84,142,0.1397561999367531
84,149,0.14717917819745988
84,182,0.14396707460493638
84,195,0.14924262120618792
84,213,0.13983400574468738
84,263,0.14386438123676218
84,265,0.05018695178022307
84,281,0.05646077058618494
85,10,0.5119521419991496
85,13,0.5365736142613216
85,19,0.5375708773345619
85,32,0.5464848301709697
85,39,0.4354195011623637
85,45,0.47575650198154573
85,75,0.3312548601606634
85,82,0.3563205509274826
85,91,0.5635586945263293
85,95,0.541132523200189
85,103,0.5401286171967055
85,118,0.47011092496178525
85,150,0.5388526202277956
85,189,0.30509096451709394
85,190,0.5314194289005362
85,223,0.45755739724387273
85,231,0.5405919784744653
85,258,0.5318921005591736
85,272,0.4550586130360717
85,291,0.44724494186996727
85,299,0.38701288426648994
86,4,0.09012456352132707
86,62,0.08880503661715466
86,75,0.08728299646192406
86,76,0.09858444822939405
86,79,0.019946666558299322
86,81,0.0666812855258063
86,82,0.08969480331464288
86,84,0.10541828971226101
86,148,0.0916318762967739
86,149,0.0880134399217566
86,195,0.0911893169385855
86,196,0.08913120789216292
86,243,0.055476166742816135
87,11,0.3535315574098604
87,51,0.3590233446775328
87,67,0.35444761039678657
87,70,0.35051408947565055
87,92,0.35038599909349166
87,153,0.3435674896435733
87,156,0.3453388683930413
87,167,0.351193651339511
87,186,0.35116010976071604
87,207,0.35225418460156865
88,22,0.5047294422484478
88,29,0.46517441571691254
88,30,0.41254790492808524
88,38,0.4652406133551393
88,44,0.38069990393361636
88,60,0.4244997307192143
88,68,0.4690081641706797
88,133,0.37499024444195933
88,149,0.30673717479316526
88,155,0.4736992194444483
88,166,0.4720930801832383
88,169,0.4650630804026622
88,212,0.45858989179234816
88,228,0.44074704384550684
88,247,0.49423201301108993
88,296,0.45991710970767186
89,26,0.40125801515936904
89,38,0.490301276615882
89,41,0.49487584026306136
89,55,0.34017543883168405
89,66,0.3983573379945102
89,91,0.5109288162495298
89,95,0.49299414625632465
89,108,0.4869738306242688
89,109,0.46537344608807135
89,117,0.4971831537584364
89,155,0.5054192737934522
89,166,0.5078076766855548
89,179,0.4871824808524074
89,182,0.3900849632048564
89,197,0.44812618026000905
89,216,0.4147220588134607
89,225,0.40682507182999983
89,230,0.3539190881307665
89,247,0.5010893294077107
89,248,0.20314189600183633
89,299,0.38079042342526265
90,0,0.2983662105478562
90,31,0.5061980126299662
90,41,0.5133189491004159
90,43,0.49354989950033157
90,62,0.3074782108069712
90,66,0.4087999457123635
90,93,0.5036574759414977
90,96,0.50861476630549
90,112,0.5055475603624884
90,121,0.4320116088028267
90,127,0.4795021119798757
90,155,0.5028666095185577
90,159,0.505130507442739
90,163,0.4685091148447616
90,166,0.4984394786585656
90,169,0.5155158445814517
90,176,0.3638890050647576
90,177,0.3959741488824806
90,195,0.317684392794246
90,196,0.3684519996515475
90,216,0.40846891842094374
90,217,0.45332090433647293
90,219,0.4097286559075272
90,222,0.4461034735639556
90,225,0.4202418701901406
90,254,0.47135914111048766
90,269,0.3402242770091047
90,270,0.37675038424377644
90,296,0.5151642317389837
91,11,0.5828476580878204
91,12,0.6497807188537972
91,19,0.665111264583446
91,23,0.5655755657281648
91,28,0.656467819673039
91,32,0.6846946184466409
91,33,0.6549273514848288
91,34,0.5043614044469443
91,36,0.6575317659057452
91,54,0.6646363679908115
91,57,0.5321200862778955
91,59,0.6036490240727334
91,67,0.5675178658221002
91,85,0.5635586945263293
91,89,0.5109288162495298
91,94,0.6586181104119587
91,107,0.5763243436323937
91,111,0.6834568073925533
91,117,0.6087684829880631
91,130,0.5985626614011126
91,150,0.6580329066948274
91,155,0.5346518993381946
91,159,0.5635765791900331
91,160,0.6371655936817264
91,166,0.5784875713792905
91,179,0.5613535455438956
91,180,0.6417030644735057
91,191,0.5371871541936847
91,202,0.5649022455624022
91,214,0.5899501182721811
91,231,0.6165685811624254
91,244,0.5309220379081476
91,250,0.6553745435363862
91,258,0.5887527699736022
91,276,0.5162195293908238
91,294,0.549704154096416
92,5,0.3900411081221198
92,11,0.5550268682460416
92,13,0.5196895376466687
92,14,0.5311579074023124
92,15,0.33916688769271186
92,21,0.36148230848286766
92,27,0.5233575104151547
92,46,0.527025686983034
92,67,0.5194341330980267
92,87,0.35038599909349166
92,135,0.3728412099663396
92,181,0.5189972656317481
92,187,0.4557595368730426
92,209,0.5266409397526758
92,218,0.5458348235379992
92,220,0.5241138803452922
92,246,0.3562415413127155
92,275,0.43408074368917865
92,280,0.3593538386881632
93,90,0.5036574759414977
93,96,0.5318924552186973
93,103,0.531723118560178
93,110,0.5058122514779692
93,112,0.506021535382265
93,113,0.38057910345855683
93,121,0.4149651315769659
93,157,0.5063510281604513
93,166,0.5045135505769254
93,180,0.5236317718988739
93,208,0.5060535494847638
93,217,0.46022368370979116
93,227,0.4704991058937865
93,247,0.5198053501180857
93,254,0.4380194370391695
93,292,0.3415822819161601
94,9,0.5103292621661665
94,11,0.5950572494099371
94,12,0.6394456372000175
94,13,0.645083713220291
94,14,0.6886624690829215
94,23,0.5602407502093588
94,28,0.6587852387833459
94,29,0.5335665483716638
94,32,0.6812252223180786
94,37,0.6694436796431208
94,46,0.6487189473016947
94,49,0.6522607701782736
94,54,0.6728849090459573
94,58,0.5815350405640971
94,59,0.5966843509602152
94,69,0.5233406298087419
94,70,0.5445193016934426
94,71,0.5773590987248842
94,91,0.6586181104119587
94,98,0.5259057195562921
94,99,0.5495467070266901
94,107,0.5644541568799243
94,111,0.6704006574384005
94,130,0.6064340122809289
94,150,0.6695392479704898
94,154,0.5621648777655396
94,157,0.540171413587493
94,158,0.6063668250790736
94,162,0.6272900816106989
94,165,0.5209370985071357
94,166,0.5762144397843504
94,179,0.5609880888803354
94,186,0.5718860471086142
94,191,0.5513911932791563
94,201,0.5841443023726248
94,202,0.5659525949894981
94,207,0.547448550591741
94,211,0.6766554833924908
94,220,0.643396031299723
94,235,0.5300212379519057
94,250,0.6625925748232113
94,252,0.6119949244115813
94,253,0.6853144974672555
94,266,0.563165297080977
94,275,0.4407187510606094
94,294,0.5525038713217391
95,9,0.5132049879233358
95,19,0.6430899096406647
95,22,0.5382884288907542
95,24,0.48597756803606634
95,28,0.6205745280678622
95,32,0.6062513032478729
95,34,0.5111235695867563
95,43,0.48725203175157844
95,47,0.5536803644488048
95,48,0.528332523798735
95,50,0.6068773117231202
95,54,0.6287057452371504
95,58,0.5795721751368075
95,68,0.5033614284937484
95,73,0.5208874062472074
95,85,0.541132523200189
95,89,0.49299414625632465
95,96,0.5576497451886515
95,103,0.598325230959515
95,109,0.44747234311976863
95,110,0.5459993925621668
95,112,0.5174672723961513
95,119,0.5543399921690866
95,127,0.45946456346714587
95,128,0.4898580704545259
95,156,0.6123447187876359
95,159,0.5724582732650971
95,165,0.5281065632932347
95,166,0.5769012305368612
95,173,0.6127239803515816
95,179,0.568076763442713
95,180,0.6285557675787625
95,190,0.6057031291198435
95,197,0.4664829837124921
95,200,0.5328978822439995
95,201,0.5831438953097097
95,208,0.5484055339209493
95,212,0.5030495906677762
95,214,0.5778173049051535
95,245,0.5361904183201465
95,250,0.6208706144244576
95,272,0.4441741865886429
95,291,0.45137464840990377
95,296,0.5189974063380023
96,41,0.5300378252705734
96,53,0.47884792064832654
96,90,0.50861476630549
96,93,0.5318924552186973
96,95,0.5576497451886515
96,103,0.552731963953445
96,110,0.5302820463187041
96,114,0.4905583805806652
96,124,0.547257784280831
96,130,0.5551503278227589
96,159,0.5533553192495061
96,160,0.554401593387819
96,166,0.5560850592214991
96,178,0.5212514386505663
96,179,0.5443378203345987
96,180,0.5631922850739519
96,197,0.4816838207175678
96,212,0.5325177171414504
96,247,0.5541288979538924
96,254,0.43980343165284913
97,60,0.278958170834049
97,83,0.14120358124311055
97,84,0.14009396362913537
97,109,0.2862977417977311
97,121,0.2826847554393322
97,129,0.10174056100250685
97,136,0.16105898734889657
97,140,0.2881992668616101
97,145,0.14105133021621905
97,146,0.168783330078646
97,175,0.15754670747978053
97,183,0.3043458182170621
97,196,0.2900166559353875
97,215,0.2928851780702625
97,226,0.13724341802790782
97,228,0.3009012164630257
97,241,0.0701907003683619
97,254,0.2793084498312593
97,255,0.2870576493215231
97,265,0.04546313687377723
98,15,0.35279158935449784
98,18,0.40374933706695637
98,23,0.5424747970805087
98,42,0.5331435461052181
98,45,0.4687247522825649
98,74,0.46161414869724426
98,94,0.5259057195562921
98,102,0.5488670392526775
98,112,0.519359706880698
98,114,0.4792813478343271
98,117,0.5373661767200025
98,118,0.47214511615888455
98,122,0.5117979401194
98,130,0.5380407964769977
98,132,0.3931305994293428
98,140,0.4993581972681787
98,159,0.5288696184188499
98,161,0.4668008265051915
98,163,0.45755773921738113
98,166,0.5570656177074667
98,169,0.4757110916192107
98,190,0.5365224343633355
98,198,0.5255887883190046
98,217,0.4512817669749299
98,242,0.44794810144065145
98,249,0.46767711558891817
98,260,0.3809177104860348
98,261,0.47756521107713995
98,262,0.42304012035259975
98,267,0.4169067664016563
99,9,0.5161298574657953
99,13,0.5457218568104447
99,24,0.4844525712809941
99,39,0.438137402739347
99,59,0.5540321658627394
99,94,0.5495467070266901
99,103,0.5525738561477622
99,108,0.5555821274946564
99,123,0.5266071486330005
99,128,0.49279075582852333
99,160,0.544242490368496
99,174,0.4247757364586011
99,178,0.5008505158924772
99,179,0.5374600068636659
99,213,0.38248706810550137
99,218,0.5431810434810549
99,220,0.5370415322719735
99,221,0.5504201834230741
99,229,0.4168864340217574
99,239,0.42178602205391824
99,267,0.42310693786144443
100,0,0.31206148705613956
100,18,0.3964140189929273
100,23,0.48052320911346746
100,41,0.47251214608134406
100,62,0.3030010826920815
100,103,0.4792887579142033
100,118,0.4708801891500108
100,125,0.47518281383414973
100,157,0.46795852247003084
100,159,0.46987190538078716
100,166,0.47740550945350996
100,176,0.3478865414393424
100,183,0.38123192416911755
100,189,0.3076101972463776
100,195,0.3191352693911
100,196,0.3693011160785034
100,214,0.4756732942057407
100,216,0.42084946448672533
100,255,0.4437656695485707
100,276,0.4714188612738004
100,278,0.3097760894569464
101,9,0.44552305284541416
101,18,0.4001192889023371
101,47,0.44394855901996744
101,56,0.45356571534485624
101,62,0.30800119751287264
101,103,0.4467410872811952
101,108,0.44867434681577795
101,166,0.4563171077394962
101,179,0.47651233997072373
101,189,0.30653748041984263
101,195,0.3255051290955094
101,197,0.44488698198421434
101,245,0.4633905404294535
101,263,0.2621325741125877
101,276,0.4623030900340496
101,286,0.3384464461721819
101,292,0.3364690191003485
101,301,0.305828097456855
102,17,0.5723763460379131
102,19,0.6253711082134873
102,28,0.6265934062914127
102,32,0.6115772426351666
102,42,0.6331525498062136
102,54,0.6083142856523236
102,98,0.5488670392526775
102,116,0.5915631467157427
102,119,0.5565353409385848
102,122,0.4968044227816499
102,124,0.5649114181766993
102,150,0.6207422159765863
102,156,0.6190692314370995
102,160,0.6136877516368319
102,161,0.4514823262974465
102,166,0.575474190977076
102,173,0.6230522355565236
102,179,0.5560322545729354
102,190,0.607195154253865
102,198,0.5826348440167147
102,202,0.564328826711229
102,212,0.5043694868528475
102,223,0.45768113793041115
102,245,0.5625488376873596
102,247,0.5297518822459576
102,250,0.6124809325729385
102,261,0.47243787954291994
102,277,0.499445460326153
102,296,0.521797656549127
103,9,0.5077753655807066
103,17,0.5661951801096674
103,19,0.5964476874354827
103,23,0.5784877536467355
103,24,0.49572509594695713
103,27,0.5983729278594222
103,45,0.4763836790382166
103,46,0.5986389234536721
103,48,0.5422163153408477
103,54,0.6113347796345966
103,56,0.5272433579248481
103,57,0.5389209173335957
103,68,0.4988826919737703
103,71,0.5803545756878864
103,85,0.5401286171967055
103,93,0.531723118560178
103,95,0.598325230959515
103,96,0.552731963953445
103,99,0.5525738561477622
103,100,0.4792887579142033
103,101,0.4467410872811952
103,104,0.49710390956207895
103,108,0.6004092377136697
103,110,0.5424487621158028
103,112,0.5360288058071785
103,140,0.48728310117062107
103,157,0.5516451076227825
103,159,0.5649473194662219
103,160,0.5948684177977834
103,165,0.5162529338862007
103,178,0.5292307173874049
103,179,0.5819230244116771
103,180,0.590165638926029
103,193,0.48066836494651427
103,200,0.5532496739308916
103,201,0.5855649433768405
103,208,0.5664197401819075
103,212,0.512260921624343
103,214,0.5910184837560072
103,221,0.5943115056558406
103,223,0.4562593408106776
103,227,0.45343612002340206
103,235,0.5216152477081485
103,236,0.39804771628080843
103,251,0.5253969311184411
103,276,0.5184704400362963
103,296,0.5212598795670963
104,23,0.49754624881618387
104,26,0.3910764573428736
104,31,0.4893293420137156
104,58,0.4944284772034649
104,71,0.4922980855271689
104,103,0.49710390956207895
104,108,0.5003498244634814
104,126,0.36319072693525645
104,158,0.49105712496876147
104,162,0.4981069949616546
104,170,0.2990633165791985
104,174,0.4262215719442816
104,181,0.505250531507215
104,185,0.2557814894406822
104,244,0.5141671672850643
104,246,0.35621311623486657
104,256,0.37146456191767674
104,263,0.2547721310784126
104,269,0.3468390307897906
104,286,0.34498825991448356
104,290,0.36958224072187335
105,3,0.16283269612174278
105,5,0.3004288770520914
105,21,0.30466507842354973
105,77,0.23501466272857183
105,137,0.30760041068356875
105,139,0.19166013228971418
105,143,0.24168876787618992
105,145,0.12633117323620416
105,161,0.3019063342029849
105,171,0.3291942189783953
105,187,0.30387292110094655
105,230,0.3062117661550864
105,232,0.2967885310434869
105,236,0.300243000125344
105,240,0.2326943261256483
105,244,0.3017771002713649
105,259,0.11945035252722928
105,286,0.33418594775654614
105,293,0.1667886254731435
